30 1 30 30 125 
30 2 59 61 129 
30 3 87 70 179 
30 4 114 95 169 
30 5 140 108 177 
30 6 165 120 179 
30 7 189 120 186 
30 8 212 136 182 
30 9 234 147 194 
30 10 255 154 206 
30 11 275 162 210 
30 12 294 172 212 
30 13 312 177 209 
30 14 329 185 225 
30 15 345 188 230 
30 16 360 198 234 
30 17 374 199 237 
30 18 387 216 239 
30 19 399 221 247 
30 20 410 223 256 
30 21 420 230 262 
30 22 429 239 267 
30 23 437 247 277 
30 24 444 252 278 
30 25 450 254 281 
30 26 455 265 290 
30 27 459 268 294 
30 28 462 273 298 
30 29 464 285 310 
30 30 465 293 318 
