40 1 40 40 172 
40 2 79 81 242 
40 3 117 109 223 
40 4 154 125 240 
40 5 190 133 256 
40 6 225 165 230 
40 7 259 169 264 
40 8 292 175 250 
40 9 324 187 271 
40 10 355 199 276 
40 11 385 210 277 
40 12 414 213 283 
40 13 442 226 292 
40 14 469 225 294 
40 15 495 239 296 
40 16 520 244 301 
40 17 544 253 308 
40 18 567 265 319 
40 19 589 275 324 
40 20 610 276 328 
40 21 630 282 328 
40 22 649 296 338 
40 23 667 302 342 
40 24 684 305 346 
40 25 700 323 362 
40 26 715 319 357 
40 27 729 326 364 
40 28 742 337 376 
40 29 754 345 381 
40 30 765 344 380 
40 31 775 357 393 
40 32 784 364 400 
40 33 792 371 404 
40 34 799 382 416 
40 35 805 386 418 
40 36 810 394 424 
40 37 814 402 431 
40 38 817 410 440 
40 39 819 413 442 
40 40 820 419 447 
