90 1 90 90 653 
90 2 179 181 643 
90 3 267 237 655 
90 4 354 275 627 
90 5 440 296 663 
90 6 525 322 661 
90 7 609 359 634 
90 8 692 376 680 
90 9 774 384 689 
90 10 855 417 692 
90 11 935 429 690 
90 12 1014 472 691 
90 13 1092 470 706 
90 14 1169 465 700 
90 15 1245 462 715 
90 16 1320 495 715 
90 17 1394 511 716 
90 18 1467 528 731 
90 19 1539 541 727 
90 20 1610 547 744 
90 21 1680 568 742 
90 22 1749 575 753 
90 23 1817 576 741 
90 24 1884 608 751 
90 25 1950 600 773 
90 26 2015 628 768 
90 27 2079 622 776 
90 28 2142 627 791 
90 29 2204 633 797 
90 30 2265 642 796 
90 31 2325 661 801 
90 32 2384 664 814 
90 33 2442 675 822 
90 34 2499 682 827 
90 35 2555 698 825 
90 36 2610 701 838 
90 37 2664 731 843 
90 38 2717 731 845 
90 39 2769 731 856 
90 40 2820 729 862 
90 41 2870 749 875 
90 42 2919 754 873 
90 43 2967 767 884 
90 44 3014 789 894 
90 45 3060 788 897 
90 46 3105 803 903 
90 47 3149 809 912 
90 48 3192 807 911 
90 49 3234 819 925 
90 50 3275 825 928 
90 51 3315 839 937 
90 52 3354 837 943 
90 53 3392 841 942 
90 54 3429 857 957 
90 55 3465 861 963 
90 56 3500 879 972 
90 57 3534 885 980 
90 58 3567 891 987 
90 59 3599 898 995 
90 60 3630 906 1001 
90 61 3660 918 1013 
90 62 3689 921 1013 
90 63 3717 929 1023 
90 64 3744 937 1030 
90 65 3770 945 1035 
90 66 3795 961 1050 
90 67 3819 966 1053 
90 68 3842 970 1056 
90 69 3864 985 1069 
90 70 3885 977 1063 
90 71 3905 994 1079 
90 72 3924 1004 1086 
90 73 3942 1014 1094 
90 74 3959 1021 1101 
90 75 3975 1035 1113 
90 76 3990 1043 1117 
90 77 4004 1045 1121 
90 78 4017 1060 1137 
90 79 4029 1073 1147 
90 80 4040 1061 1135 
90 81 4050 1070 1143 
90 82 4059 1088 1159 
90 83 4067 1109 1180 
90 84 4074 1097 1169 
90 85 4080 1119 1187 
90 86 4085 1125 1194 
90 87 4089 1126 1195 
90 88 4092 1138 1206 
90 89 4094 1149 1216 
90 90 4095 1159 1226 
