10 1 10 10 28 
10 2 19 11 42 
10 3 27 13 45 
10 4 34 15 44 
10 5 40 18 55 
10 6 45 21 58 
10 7 49 23 62 
10 8 52 26 66 
10 9 54 31 72 
10 10 55 32 74 
