30 1 30 30 118 
30 2 59 31 174 
30 3 87 33 157 
30 4 114 35 181 
30 5 140 38 185 
30 6 165 38 185 
30 7 189 43 183 
30 8 212 46 193 
30 9 234 50 198 
30 10 255 53 202 
30 11 275 54 206 
30 12 294 58 212 
30 13 312 64 219 
30 14 329 69 225 
30 15 345 72 228 
30 16 360 78 236 
30 17 374 78 232 
30 18 387 88 248 
30 19 399 88 249 
30 20 410 94 255 
30 21 420 98 261 
30 22 429 98 262 
30 23 437 110 275 
30 24 444 113 276 
30 25 450 115 282 
30 26 455 121 289 
30 27 459 131 300 
30 28 462 136 306 
30 29 464 141 312 
30 30 465 144 316 
