80 1 80 80 435 
80 2 159 81 475 
80 3 237 83 468 
80 4 314 85 583 
80 5 390 87 534 
80 6 465 88 564 
80 7 539 92 587 
80 8 612 94 596 
80 9 684 98 599 
80 10 755 104 580 
80 11 825 107 612 
80 12 894 113 603 
80 13 962 115 614 
80 14 1029 119 613 
80 15 1095 123 633 
80 16 1160 126 636 
80 17 1224 131 638 
80 18 1287 134 640 
80 19 1349 141 655 
80 20 1410 146 661 
80 21 1470 151 667 
80 22 1529 150 664 
80 23 1587 158 675 
80 24 1644 164 678 
80 25 1700 170 689 
80 26 1755 175 696 
80 27 1809 171 684 
80 28 1862 178 690 
80 29 1914 190 714 
80 30 1965 190 706 
80 31 2015 194 720 
80 32 2064 199 723 
80 33 2112 209 737 
80 34 2159 218 734 
80 35 2205 219 748 
80 36 2250 226 757 
80 37 2294 225 757 
80 38 2337 236 768 
80 39 2379 237 766 
80 40 2420 254 788 
80 41 2460 251 787 
80 42 2499 256 788 
80 43 2537 259 792 
80 44 2574 267 806 
80 45 2610 275 815 
80 46 2645 283 823 
80 47 2679 286 828 
80 48 2712 291 833 
80 49 2744 302 845 
80 50 2775 307 849 
80 51 2805 306 852 
80 52 2834 309 855 
80 53 2862 325 872 
80 54 2889 319 868 
80 55 2915 328 878 
80 56 2940 344 895 
80 57 2964 345 897 
80 58 2987 347 900 
80 59 3009 350 903 
80 60 3030 359 914 
80 61 3050 367 923 
80 62 3069 372 929 
80 63 3087 384 942 
80 64 3104 383 942 
80 65 3120 394 954 
80 66 3135 396 957 
80 67 3149 405 967 
80 68 3162 414 977 
80 69 3174 417 981 
80 70 3185 427 991 
80 71 3195 430 996 
80 72 3204 429 996 
80 73 3212 439 1007 
80 74 3219 445 1014 
80 75 3225 450 1020 
80 76 3230 465 1036 
80 77 3234 468 1040 
80 78 3237 481 1054 
80 79 3239 481 1055 
80 80 3240 490 1065 
