100 1 100 100 728 
100 2 199 101 618 
100 3 297 102 708 
100 4 394 105 666 
100 5 490 108 724 
100 6 585 110 735 
100 7 679 113 707 
100 8 772 116 729 
100 9 864 117 745 
100 10 955 122 741 
100 11 1045 127 774 
100 12 1134 129 777 
100 13 1222 131 771 
100 14 1309 139 784 
100 15 1395 141 787 
100 16 1480 146 798 
100 17 1564 152 804 
100 18 1647 156 809 
100 19 1729 160 782 
100 20 1810 164 789 
100 21 1890 167 824 
100 22 1969 175 824 
100 23 2047 179 817 
100 24 2124 179 834 
100 25 2200 190 832 
100 26 2275 196 851 
100 27 2349 197 859 
100 28 2422 199 860 
100 29 2494 207 863 
100 30 2565 211 870 
100 31 2635 218 880 
100 32 2704 219 886 
100 33 2772 226 884 
100 34 2839 226 896 
100 35 2905 239 905 
100 36 2970 245 908 
100 37 3034 250 918 
100 38 3097 261 934 
100 39 3159 260 935 
100 40 3220 264 939 
100 41 3280 268 942 
100 42 3339 278 951 
100 43 3397 289 968 
100 44 3454 294 974 
100 45 3510 284 965 
100 46 3565 306 988 
100 47 3619 307 990 
100 48 3672 311 994 
100 49 3724 312 997 
100 50 3775 323 1008 
100 51 3825 328 1010 
100 52 3874 330 1018 
100 53 3922 332 1020 
100 54 3969 345 1035 
100 55 4015 356 1047 
100 56 4060 353 1045 
100 57 4104 363 1055 
100 58 4147 372 1066 
100 59 4189 373 1068 
100 60 4230 380 1073 
100 61 4270 383 1080 
100 62 4309 398 1096 
100 63 4347 392 1091 
100 64 4384 409 1108 
100 65 4420 408 1109 
100 66 4455 414 1116 
100 67 4489 428 1131 
100 68 4522 430 1134 
100 69 4554 435 1139 
100 70 4585 447 1153 
100 71 4615 459 1166 
100 72 4644 453 1158 
100 73 4672 461 1170 
100 74 4699 465 1175 
100 75 4725 477 1188 
100 76 4750 482 1193 
100 77 4774 488 1201 
100 78 4797 499 1213 
100 79 4819 498 1213 
100 80 4840 511 1227 
100 81 4860 520 1236 
100 82 4879 524 1241 
100 83 4897 526 1245 
100 84 4914 533 1253 
100 85 4930 544 1265 
100 86 4945 545 1267 
100 87 4959 552 1275 
100 88 4972 553 1277 
100 89 4984 568 1293 
100 90 4995 575 1301 
100 91 5005 579 1306 
100 92 5014 590 1318 
100 93 5022 604 1333 
100 94 5029 594 1323 
100 95 5035 603 1334 
100 96 5040 617 1349 
100 97 5044 621 1354 
100 98 5047 624 1358 
100 99 5049 634 1369 
100 100 5050 643 1379 
